,x_top_left,y_top_left,x_top_right,y_top_right,x_bot_left,y_bot_left,x_bot_right,y_bot_right,custom_center_x,custom_center_y,left_height,top_width,right_height,bot_width,dist_to_top_left,dist_to_bot_left,dist_to_top_right,dist_to_bot_right,smoothed_y_top_left,smoothed_y_top_right,smoothed_y_bot_left,smoothed_y_bot_right,cos_alpha,angle,smoothed_center_x,smoothed_center_y
529,295.12166,166.28912,452.85181,174.05392,293.94123,190.26764,451.67137,198.03244,373.39652,182.16078,23.99065,157.99576,23.99065,157.99576,79.86778,79.86779,79.86779,79.86778,166.21522,174.06829,190.16025,197.97081,-0.0,90.00003,373.16091,182.11427
530,293.63005,165.94986,451.28603,173.7409,292.44369,189.95473,450.09967,197.74577,371.86486,181.84781,23.99602,157.96137,23.99602,157.96137,79.83377,79.83385,79.83385,79.83377,165.99952,173.84935,189.94653,197.72346,-0.0,90.00021,371.87843,181.89794
531,292.1065,165.62387,449.81555,173.51566,290.90659,189.60257,448.61565,197.49436,370.36107,181.55912,23.99797,157.92415,23.99797,157.92415,79.86057,79.86057,79.86057,79.86057,165.77203,173.62921,189.72118,197.4819,-0.0,90.00001,370.63697,181.67519
532,290.7107,165.31939,448.40017,173.25438,289.50446,189.29325,447.19393,197.22824,368.95232,181.27381,24.00135,157.88386,24.00135,157.88386,79.8517,79.85157,79.85157,79.8517,165.53181,173.40809,189.4833,197.24937,1e-05,89.99969,369.43759,181.44569
533,289.341,165.01921,447.14065,172.98023,288.13099,189.00836,445.93063,196.96939,367.63582,180.9943,24.00003,157.85246,24.00003,157.85246,79.90796,79.90772,79.90772,79.90796,165.27788,173.18622,189.23202,197.02912,1e-05,89.99942,368.28132,181.20912
534,288.21787,164.73844,445.98623,172.80443,286.99287,188.7033,444.76123,196.76929,366.48955,180.75387,24.00003,157.83651,24.00003,157.83651,79.89337,79.89315,79.89315,79.89337,165.00928,172.96382,188.96646,196.82438,1e-05,89.99948,367.16921,180.96514
535,287.37538,164.48703,445.01229,172.66058,286.13315,188.45202,443.77006,196.62556,365.57272,180.5563,23.99962,157.8176,23.99962,157.8176,79.83135,79.83099,79.83099,79.83135,164.72503,172.74113,188.68573,196.63839,2e-05,89.99912,366.10231,180.71343
536,286.66633,164.36078,444.27437,172.4589,285.43623,188.31196,443.04427,196.41008,364.8553,180.38543,23.99588,157.81119,23.99588,157.81119,79.81419,79.81365,79.81365,79.81419,164.42419,172.51836,188.38896,196.47441,2e-05,89.9987,365.08166,180.45366
537,286.26196,164.2449,443.74319,172.3766,285.02595,188.19397,442.50718,196.32567,364.38457,180.28529,23.99481,157.80468,23.99481,157.80468,79.75234,79.75172,79.75172,79.75234,164.10577,172.29576,188.07526,196.33566,3e-05,89.99851,364.1083,180.18551
538,286.17555,164.18841,443.49226,172.37425,284.93049,188.13088,442.2472,196.31672,364.21138,180.25256,23.99345,157.79798,23.99345,157.79798,79.67212,79.67137,79.67137,79.67212,163.76881,172.07354,187.74375,196.22539,3e-05,89.99817,363.18328,179.90864
